query,rnk,exempt_flag,row_ingested
mobile phone under 5000 to 6000,2,1,1759250535309
mobile phone in offer,2,1,1759250535309
mobile phone 5 g under,2,1,1759250535309
mobile phone 20000 under,2,1,1759250535309
mobile phone 14 pro,2,1,1759250535309
kotha mobile phone,2,1,1759250535309
5 g mobile phone under 12000,2,1,1759250535309
skytouch mobile phone,1,1,1759250535309
selling mobile phone,1,1,1759250535309
phone relimi 5g mobile,1,1,1759250535309
onephone mobile,1,1,1759250535309
offer phone mobile,1,1,1759250535309
new mobile phone under 10000,1,1,1759250535309
new mobile phone 20000,1,1,1759250535309
nathing cmf phone 1 mobile,1,1,1759250535309
narzo mobile phone 5 g,1,1,1759250535309
mobile phone real 5 g,1,1,1759250535309
mobile phone kinbo,1,1,1759250535309
mobile phone 999,1,1,1759250535309
mobile phone 8000 range,1,1,1759250535309
mobile phone 5 g phone,1,1,1759250535309
mobile phone 5 g 3000 price,1,1,1759250535309
mini phone mobile real,1,1,1759250535309
mi mobile mi ka phone,1,1,1759250535309
keypad mobile phone 600,1,1,1759250535309
iqz 7 mobile phone,1,1,1759250535309
iq z9 pro mobile phone,1,1,1759250535309
finger size mobile phone,1,1,1759250535309
diwali offer mobile phone,1,1,1759250535309
8 gb ram wala mobile phone,1,1,1759250535309
2000 ka mobile phone,1,1,1759250535309
10000 rupees mobile phone,1,1,1759250535309
1 5 gb mobile phone,1,1,1759250535309
5g phone 10000,null,null,1759250535309
4g phone,null,null,1759250535309
11 iphone,null,null,1759250535309
10000 5g phone,null,null,1759250535309
10 phone,null,null,1759250535309
mom phone,null,null,1759250535309
phone real,null,null,1759250535309
lenskart,583082,1,1759250535309
fire boltt,97021,1,1759250535309
man company,45943,1,1759250535309
campus shoes,315,1,1759250535309
campus sports shoes,437,1,1759250535309
sparx shoes,893,1,1759250535309
asian shoes,1094,1,1759250535309
pamper,1631,1,1759250535309
redtape shoes,1632,1,1759250535309
sugar cosmetics lipstick,1881,1,1759250535309
campus,1886,1,1759250535309
pamper small size,1900,1,1759250535309
asian shoes for men,1963,1,1759250535309
sparx flip flops,2029,1,1759250535309
walker,2046,1,1759250535309
sparx sandals,2275,1,1759250535309
sega sports shoes for men,2282,1,1759250535309
maybelline lipstick,2471,1,1759250535309
loreal shampoo,2490,1,1759250535309
sparx flip flops boys,2498,1,1759250535309
garnier vitamin c serum,2508,1,1759250535309
paragon flip flops,2515,1,1759250535309
lotus cream,2520,1,1759250535309
nivea body lotion,2578,1,1759250535309
swiss beauty lipstick,2807,1,1759250535309
garnier vitamin c serum cream,2813,1,1759250535309
lotus facial kit,2839,1,1759250535309
sega shoes,2853,1,1759250535309
lotus cream combo,2863,1,1759250535309
garnier face wash,3090,1,1759250535309
jqr shoes,3115,1,1759250535309
sparx shoes for men,3134,1,1759250535309
bella vita luxury perfume,3152,1,1759250535309
sugar cosmetics makeup,3305,1,1759250535309
mamypoko baby diaper,3331,1,1759250535309
asian shoes white,3367,1,1759250535309
fogg perfume,3387,1,1759250535309
mamypoko baby diaper medium size,3462,1,1759250535309
wild stone perfume for men,3481,1,1759250535309
streax hair serum,3659,1,1759250535309
mamypoko baby diaper l size,3677,1,1759250535309
wow face wash,3787,1,1759250535309
fogg,3800,1,1759250535309
sparx sandals for men,3818,1,1759250535309
p****,3832,1,1759250535309
sparx white shoes,3888,1,1759250535309
lotus face wash,3938,1,1759250535309
maybelline foundation,4013,1,1759250535309
swiss beauty highlighter,4058,1,1759250535309
wow shampoo with conditioner,4165,1,1759250535309
sugar foundation stick,4195,1,1759250535309
livon hair serum hair serum,4253,1,1759250535309
beardo beard oil,4264,1,1759250535309
hawai flip flops,4285,1,1759250535309
sugar of lipstick,4300,1,1759250535309
nivea moisturizer,4358,1,1759250535309
mamypoko baby diaper s size,4372,1,1759250535309
lakhani shoes,4563,1,1759250535309
loreal hair spa,4570,1,1759250535309
foundation maybelline fit me combo,4611,1,1759250535309
fogg master,4773,1,1759250535309
plix,4790,1,1759250535309
park avenue,4824,1,1759250535309
baby pampers diaper medium size,4973,1,1759250535309
denver perfume,4984,1,1759250535309
sparx,5174,1,1759250535309
redtape shoes for men,5196,1,1759250535309
swiss beauty concealer,5201,1,1759250535309
biotique face wash,5257,1,1759250535309
nivea face wash,5360,1,1759250535309
nivea lip balm,5491,1,1759250535309
redchief shoes for men,5542,1,1759250535309
little angel diaper,5559,1,1759250535309
perfume fogg,5580,1,1759250535309
campus shoes men,5615,1,1759250535309
swiss beauty foundation,5695,1,1759250535309
shoes campus,5771,1,1759250535309
wow onion oil,5800,1,1759250535309
flite flip flops men,5839,1,1759250535309
nivea cream,5840,1,1759250535309
garnier cream,5873,1,1759250535309
lancer shoes,5876,1,1759250535309
loreal shampoo conditioner,5907,1,1759250535309
joy face wash,5931,1,1759250535309
fogg perfume for girl,5990,1,1759250535309
plix apple cider vinegar for,6112,1,1759250535309
streax hair color,6224,1,1759250535309
garnier men face wash,6296,1,1759250535309
garnier face serum,6303,1,1759250535309
garnier serum,6446,1,1759250535309
livon hair serum,6522,1,1759250535309
lotus sunscreen spf50,6545,1,1759250535309
garnier,6570,1,1759250535309
engage perfume,6692,1,1759250535309
vkc pride flip flops for woman,6713,1,1759250535309
shoes for men campus,6832,1,1759250535309
sugar pop lipstick,6887,1,1759250535309
campus ke shoes,6942,1,1759250535309
muscleblaze mb protein,6950,1,1759250535309
cros flip flops for men,6952,1,1759250535309
baby pamper diaper,7112,1,1759250535309
pamper medium size,7305,1,1759250535309
parachute coconut oil,7322,1,1759250535309
lotus sunscreen,7501,1,1759250535309
paragon flip flops for men,7520,1,1759250535309
biotique product,7550,1,1759250535309
diaper pamper,7555,1,1759250535309
sega shoes for men,7817,1,1759250535309
sega,7871,1,1759250535309
cobra perfume,7885,1,1759250535309
vlcc gold facial kit,7909,1,1759250535309
hair serum streax,7955,1,1759250535309
vkc flip flops,7986,1,1759250535309
lancer shoes for men,7991,1,1759250535309
paragon sandals,8026,1,1759250535309
myglamm lipstick combo,8041,1,1759250535309
spark,8086,1,1759250535309
denver,8259,1,1759250535309
kamasutra spark perfume,8307,1,1759250535309
renee lipstick,8334,1,1759250535309
vitamin c serum garnier,8375,1,1759250535309
plum serum,8386,1,1759250535309
vlcc facial kit,8446,1,1759250535309
sparx shoes for woman,8451,1,1759250535309
action shoes for men,8512,1,1759250535309
lotus night cream,8592,1,1759250535309
mama earth peel off mask,8636,1,1759250535309
denver perfume for men,8647,1,1759250535309
envy perfume men,8696,1,1759250535309
lotus,8740,1,1759250535309
shoes campus men,9151,1,1759250535309
swiss beauty primer,9281,1,1759250535309
lotus day cream,9353,1,1759250535309
hair serum for woman livon hair serum,9394,1,1759250535309
nivea,9450,1,1759250535309
kozicare cream soap combo,9509,1,1759250535309
nine sanitary pads,9568,1,1759250535309
campus sports shoes for men,9599,1,1759250535309
wow shampoo,9688,1,1759250535309
walkaroo sandals for men,9688,1,1759250535309
loreal face serum,9727,1,1759250535309
biotique moisturizer cream,9783,1,1759250535309
paragon,9814,1,1759250535309
swiss beauty eye shadow,9830,1,1759250535309
cros flip flops,9866,1,1759250535309
pampers diaper,9969,1,1759250535309
mamypoko pants,10036,1,1759250535309
fogg perfume for men,10105,1,1759250535309
sugar foundation,10122,1,1759250535309
biotique lip balm,10268,1,1759250535309
plum face wash,10339,1,1759250535309
pamper large,10342,1,1759250535309
pampers diaper large size,10350,1,1759250535309
nivea lip balm combo,10355,1,1759250535309
livon hair serum hair oil,10367,1,1759250535309
swiss beauty,10374,1,1759250535309
nivea soft cream 300ml,10438,1,1759250535309
mamypoko pants s size,10510,1,1759250535309
bumtum diaper medium size,10521,1,1759250535309
maybelline eyeliner,10530,1,1759250535309
kozicare soap,10550,1,1759250535309
mamypoko baby diaper small size,10581,1,1759250535309
pamper s size,10632,1,1759250535309
loreal hair serum,10645,1,1759250535309
loreal hair color,10648,1,1759250535309
sofy sanitary pad,10762,1,1759250535309
johnson baby kit,10835,1,1759250535309
maybelline fit me foundation,10905,1,1759250535309
fog perfume,10973,1,1759250535309
parachute,10995,1,1759250535309
plum moisturizer,11267,1,1759250535309
body lotion nivea,11280,1,1759250535309
johnson baby cream,11303,1,1759250535309
plix pineapple de pigmentation,11354,1,1759250535309
ramson perfume,11371,1,1759250535309
wow face cream,11398,1,1759250535309
ustraa beard oil,11507,1,1759250535309
pampers,11636,1,1759250535309
tiger shoes,11716,1,1759250535309
lip balm nivea,11761,1,1759250535309
lotus serum,11804,1,1759250535309
facial lotus,11984,1,1759250535309
loreal serum,12026,1,1759250535309
wow,12045,1,1759250535309
garnier hair color,12157,1,1759250535309
facial kit vlcc,12190,1,1759250535309
sugar makeup kit,12196,1,1759250535309
sofy sanitary pad xl,12203,1,1759250535309
myglamm lipstick,12225,1,1759250535309
fiama soap,12267,1,1759250535309
denver combo,12271,1,1759250535309
nivea soft cream,12306,1,1759250535309
loreal,12330,1,1759250535309
sugar cosmetic,12379,1,1759250535309
envy perfume for woman,12402,1,1759250535309
sweetheart perfume,12468,1,1759250535309
paragon sandals man,12590,1,1759250535309
everteen pad 2xl,12635,1,1759250535309
garnier face mask,12759,1,1759250535309
nivea football,12804,1,1759250535309
sugar makeup,12839,1,1759250535309
kozicare whitening soap,12902,1,1759250535309
wowper diaper,12931,1,1759250535309
apple cider vinegar plix,12931,1,1759250535309
spark shoes,12970,1,1759250535309
campus flip flops,13095,1,1759250535309
fogg watch for men,13110,1,1759250535309
wow sunscreen,13192,1,1759250535309
maybelline mascara,13292,1,1759250535309
plix glowy skin serum,13543,1,1759250535309
johnson and johnson baby kit,13714,1,1759250535309
joy cream,13994,1,1759250535309
sparx flip flops for men,14014,1,1759250535309
biotique night cream,14020,1,1759250535309
columbu shoes,14035,1,1759250535309
asian,14309,1,1759250535309
lakhani ka shoes,14356,1,1759250535309
fogg body spray,14434,1,1759250535309
l'oreal shampoo and conditioner,14473,1,1759250535309
maybelline concealer,14488,1,1759250535309
set wet hair gel,14543,1,1759250535309
pilgrim serum,14569,1,1759250535309
kamasutra perfume,14646,1,1759250535309
park avenue perfume,14743,1,1759250535309
campus sandals,14750,1,1759250535309
biotique,14750,1,1759250535309
vlcc face wash,15006,1,1759250535309
action shoes,15275,1,1759250535309
lotus foundation,15351,1,1759250535309
maybelline kajal,15384,1,1759250535309
lakhani touch,15530,1,1759250535309
skecher shoes for woman,15542,1,1759250535309
nivea roll on woman,15550,1,1759250535309
mama lipstick,15621,1,1759250535309
liberty shoes for men,15655,1,1759250535309
lotus lipstick,15684,1,1759250535309
biotin hair gummy,15892,1,1759250535309
vkc pride flip flops for men,15934,1,1759250535309
skecher shoes men,16217,1,1759250535309
mamypoko pants size m,16253,1,1759250535309
sugar lipstick,16336,1,1759250535309
garnier bb cream,16367,1,1759250535309
joy lotion,16504,1,1759250535309
redtape,16610,1,1759250535309
biotique shampoo,16786,1,1759250535309
sparx flip flops men,16841,1,1759250535309
campus sandals for men,16924,1,1759250535309
set wet perfume,17212,1,1759250535309
asian woman shoes,17224,1,1759250535309
biotique toner,17256,1,1759250535309
vishvambhari adivasi hair oil,17330,1,1759250535309
wow aloevera gel,17423,1,1759250535309
mama face wash,17480,1,1759250535309
lux cozi vest,17506,1,1759250535309
sunscreen cream lotus,17631,1,1759250535309
biotique cream,17740,1,1759250535309
denver black code,17740,1,1759250535309
wild stone,17790,1,1759250535309
joy shampoo,17917,1,1759250535309
relaxo flip flops,17930,1,1759250535309
plum,17944,1,1759250535309
parachute body lotion,17959,1,1759250535309
baby pampers diaper,18094,1,1759250535309
fila shoes for woman,18101,1,1759250535309
sugar pop lip balm,18116,1,1759250535309
vlcc sunscreen,18155,1,1759250535309
baby pamper diaper s size,18477,1,1759250535309
niine pad,18491,1,1759250535309
kozicare cream,18541,1,1759250535309
biotique sunscreen,18615,1,1759250535309
mamypoko baby diaper nb size,18644,1,1759250535309
livon hair serum serum,18717,1,1759250535309
campus shoes for women,18746,1,1759250535309
joy body lotion combo,18752,1,1759250535309
wow body lotion,18834,1,1759250535309
lakhani,18934,1,1759250535309
shoes sparx,18959,1,1759250535309
jqr sports shoes,19009,1,1759250535309
shoes asian,19093,1,1759250535309
mamypoko pants diaper,19118,1,1759250535309
loreal shampoo and conditioner,19176,1,1759250535309
campus shoes for woman,19336,1,1759250535309
mamypoko baby diaper xl size,19545,1,1759250535309
mylo diaper,19609,1,1759250535309
paragon woman flip flops,19629,1,1759250535309
nivea body lotion 400 ml,19702,1,1759250535309
loreal conditioner,19803,1,1759250535309
alna,19863,1,1759250535309
lux cozi underwear,19878,1,1759250535309
little angel diaper medium size,19906,1,1759250535309
swiss beauty brush,19955,1,1759250535309
fogg perfume for woman,19969,1,1759250535309
flite,20152,1,1759250535309
paragon flip flops for woman,20160,1,1759250535309
swiss beauty lip liner,20276,1,1759250535309
garnier night cream,20367,1,1759250535309
sega running shoes,20394,1,1759250535309
myglamm foundation,20419,1,1759250535309
denver body spray,20424,1,1759250535309
sofy xxl sanitary pads,20476,1,1759250535309
sugar kajal,20718,1,1759250535309
sparx shoes men,20845,1,1759250535309
plum lipstick,20850,1,1759250535309
pampers diaper l size,20927,1,1759250535309
wild stone perfume,20975,1,1759250535309
everteen hair removal cream,21097,1,1759250535309
parachute oil,21183,1,1759250535309
secret temptation perfume,21312,1,1759250535309
maybelline,21384,1,1759250535309
paragan flip flops,21410,1,1759250535309
ajanta flip flops,21595,1,1759250535309
sweetheart,21609,1,1759250535309
set wet,21609,1,1759250535309
aqualite,21642,1,1759250535309
redchief sandals,21828,1,1759250535309
joy body lotion,21851,1,1759250535309
hair serum loreal,21899,1,1759250535309
sega ka shoes,21904,1,1759250535309
kozicare skin whitening cream,21918,1,1759250535309
campu shoe,22080,1,1759250535309
swiss beauty product,22334,1,1759250535309
vlcc body lotion,22517,1,1759250535309
beardo,22635,1,1759250535309
kozicare,22822,1,1759250535309
wow vitamin c face wash,22931,1,1759250535309
loreal xtenso shampoo,23002,1,1759250535309
plum vitamin c face serum,23002,1,1759250535309
dr flip flops,23063,1,1759250535309
men shoes campus,23069,1,1759250535309
redchief ka shoes,23106,1,1759250535309
wow combo,23117,1,1759250535309
aqualite flip flops,23425,1,1759250535309
cobra,23469,1,1759250535309
ftx tshirt,23510,1,1759250535309
kids pamper,23525,1,1759250535309
joy sunscreen,23620,1,1759250535309
shoes sega,23684,1,1759250535309
lotus herbal white glow cream,23738,1,1759250535309
paragon flip flops men,23805,1,1759250535309
sofy sanitary pad combo,23852,1,1759250535309
lotus face cream,23939,1,1759250535309
bahama flip flops for men,23998,1,1759250535309
men fogg perfume,24072,1,1759250535309
plum toner,24180,1,1759250535309
johnson baby powder,24263,1,1759250535309
mama product,24435,1,1759250535309
paree pad,24484,1,1759250535309
maybelline lip balm,24484,1,1759250535309
dixcy scott underwear for men,24555,1,1759250535309
streax hair serum combo,24555,1,1759250535309
johnson baby oil,24605,1,1759250535309
jqr shoes for men,24644,1,1759250535309
vkc sandals,24721,1,1759250535309
bella vita luxury perfume for,24725,1,1759250535309
pampers diaper medium size,24750,1,1759250535309
flip flops flite,24938,1,1759250535309
swiss beauty eyeliner,24944,1,1759250535309
asian shoes for woman,25065,1,1759250535309
beardo perfume,25187,1,1759250535309
p******,25234,1,1759250535309
walkaroo woman sandals,25316,1,1759250535309
paragon shoes,25357,1,1759250535309
garnier face cream,25493,1,1759250535309
vkc,25557,1,1759250535309
streax,25570,1,1759250535309
plum body mist,25583,1,1759250535309
nutriglow,25713,1,1759250535309
mamypoko pants l size,25727,1,1759250535309
fila shoes,25827,1,1759250535309
bella vita organic,25850,1,1759250535309
fiama body wash,25992,1,1759250535309
streax ultra highlighter hair color,26085,1,1759250535309
hair spray for woman loreal,26085,1,1759250535309
plix jamun acne serum,26101,1,1759250535309
flite sandals for woman,26143,1,1759250535309
nivea perfume,26161,1,1759250535309
sugar lip balm,26210,1,1759250535309
facial kit lotus,26271,1,1759250535309
nivea face cream,26336,1,1759250535309
campus shoes for boys,26491,1,1759250535309
livon hair serum serum oil,26505,1,1759250535309
nutriglow sunscreen fairness lotion,26555,1,1759250535309
shoetopia heels for woman,26565,1,1759250535309
myglamm,26636,1,1759250535309
urban gabru,26857,1,1759250535309
ajanta shoes,26908,1,1759250535309
sunscreen lotus,26935,1,1759250535309
nivea ball,27005,1,1759250535309
loreal foundation,27125,1,1759250535309
branded shoes for woman,27277,1,1759250535309
nivea roll on,27344,1,1759250535309
lakhani ke shoes,27373,1,1759250535309
garnier vitamin c face wash,27582,1,1759250535309
kraasa shoes,27606,1,1759250535309
campus running shoes,27982,1,1759250535309
wow face serum,28034,1,1759250535309
signature perfume,28107,1,1759250535309
lotus scrub,28192,1,1759250535309
loreal hair spa cream,28205,1,1759250535309
garnier serum vitamin c,28214,1,1759250535309
vlcc,28223,1,1759250535309
